Wert;Label;Gemeinde;Kanton;Jahr
569;ARBEITSMARKT;Avenches;VD;2018
721;BEVÖLKERUNG;Avenches;VD;2018
681;STEUERBELASTUNG;Avenches;VD;2018
656;ERREICHBARKEIT;Avenches;VD;2018
181;VERSORGUNG;Avenches;VD;2018
779;SICHERHEIT;Avenches;VD;2018
749;RANG;Zweisimmen;BE;2018
BE;KANTON;Zweisimmen;BE;2018
Zweisimmen;GEMEINDE;Zweisimmen;BE;2018
640;WOHNEN;Zweisimmen;BE;2018
776;ARBEITSMARKT;Zweisimmen;BE;2018
850;BEVÖLKERUNG;Zweisimmen;BE;2018
875;STEUERBELASTUNG;Zweisimmen;BE;2018
889;ERREICHBARKEIT;Zweisimmen;BE;2018
545;VERSORGUNG;Zweisimmen;BE;2018
110;SICHERHEIT;Zweisimmen;BE;2018
750;RANG;Kaltbrunn;SG;2018
SG;KANTON;Kaltbrunn;SG;2018
Kaltbrunn;GEMEINDE;Kaltbrunn;SG;2018
496;WOHNEN;Kaltbrunn;SG;2018
582;ARBEITSMARKT;Kaltbrunn;SG;2018
533;BEVÖLKERUNG;Kaltbrunn;SG;2018
501;STEUERBELASTUNG;Kaltbrunn;SG;2018
711;ERREICHBARKEIT;Kaltbrunn;SG;2018
888;VERSORGUNG;Kaltbrunn;SG;2018
323;SICHERHEIT;Kaltbrunn;SG;2018
751;RANG;Savièse;VS;2018
VS;KANTON;Savièse;VS;2018
Savièse;GEMEINDE;Savièse;VS;2018
843;WOHNEN;Savièse;VS;2018
707;ARBEITSMARKT;Savièse;VS;2018
192;BEVÖLKERUNG;Savièse;VS;2018
470;STEUERBELASTUNG;Savièse;VS;2018
614;ERREICHBARKEIT;Savièse;VS;2018
566;VERSORGUNG;Savièse;VS;2018
581;SICHERHEIT;Savièse;VS;2018
752;RANG;Laupen;BE;2018
BE;KANTON;Laupen;BE;2018
Laupen;GEMEINDE;Laupen;BE;2018
382;WOHNEN;Laupen;BE;2018
748;ARBEITSMARKT;Laupen;BE;2018
639;BEVÖLKERUNG;Laupen;BE;2018
840;STEUERBELASTUNG;Laupen;BE;2018
451;ERREICHBARKEIT;Laupen;BE;2018
265;VERSORGUNG;Laupen;BE;2018
795;SICHERHEIT;Laupen;BE;2018
753;RANG;Hauterive (FR);FR;2018
FR;KANTON;Hauterive (FR);FR;2018
Hauterive (FR);GEMEINDE;Hauterive (FR);FR;2018
419;WOHNEN;Hauterive (FR);FR;2018
636;ARBEITSMARKT;Hauterive (FR);FR;2018
644;BEVÖLKERUNG;Hauterive (FR);FR;2018
566;STEUERBELASTUNG;Hauterive (FR);FR;2018
537;ERREICHBARKEIT;Hauterive (FR);FR;2018
797;VERSORGUNG;Hauterive (FR);FR;2018
845;SICHERHEIT;Hauterive (FR);FR;2018
754;RANG;Fraubrunnen;BE;2018
BE;KANTON;Fraubrunnen;BE;2018
Fraubrunnen;GEMEINDE;Fraubrunnen;BE;2018
580;WOHNEN;Fraubrunnen;BE;2018
700;ARBEITSMARKT;Fraubrunnen;BE;2018
411;BEVÖLKERUNG;Fraubrunnen;BE;2018
858;STEUERBELASTUNG;Fraubrunnen;BE;2018
517;ERREICHBARKEIT;Fraubrunnen;BE;2018
513;VERSORGUNG;Fraubrunnen;BE;2018
795;SICHERHEIT;Fraubrunnen;BE;2018
755;RANG;Neunkirch;SH;2018
SH;KANTON;Neunkirch;SH;2018
Neunkirch;GEMEINDE;Neunkirch;SH;2018
451;WOHNEN;Neunkirch;SH;2018
787;ARBEITSMARKT;Neunkirch;SH;2018
311;BEVÖLKERUNG;Neunkirch;SH;2018
537;STEUERBELASTUNG;Neunkirch;SH;2018
842;ERREICHBARKEIT;Neunkirch;SH;2018
46;VERSORGUNG;Neunkirch;SH;2018
315;SICHERHEIT;Neunkirch;SH;2018
756;RANG;Safenwil;AG;2018
AG;KANTON;Safenwil;AG;2018
Safenwil;GEMEINDE;Safenwil;AG;2018
372;WOHNEN;Safenwil;AG;2018
869;ARBEITSMARKT;Safenwil;AG;2018
705;BEVÖLKERUNG;Safenwil;AG;2018
361;STEUERBELASTUNG;Safenwil;AG;2018
474;ERREICHBARKEIT;Safenwil;AG;2018
850;VERSORGUNG;Safenwil;AG;2018
409;SICHERHEIT;Safenwil;AG;2018
757;RANG;Sulgen;TG;2018
TG;KANTON;Sulgen;TG;2018
Sulgen;GEMEINDE;Sulgen;TG;2018
890;WOHNEN;Sulgen;TG;2018
724;ARBEITSMARKT;Sulgen;TG;2018
723;BEVÖLKERUNG;Sulgen;TG;2018
389;STEUERBELASTUNG;Sulgen;TG;2018
595;ERREICHBARKEIT;Sulgen;TG;2018
377;VERSORGUNG;Sulgen;TG;2018
303;SICHERHEIT;Sulgen;TG;2018
758;RANG;Stabio;TI;2018
TI;KANTON;Stabio;TI;2018
Stabio;GEMEINDE;Stabio;TI;2018
247;WOHNEN;Stabio;TI;2018
760;ARBEITSMARKT;Stabio;TI;2018
632;BEVÖLKERUNG;Stabio;TI;2018
88;STEUERBELASTUNG;Stabio;TI;2018
407;ERREICHBARKEIT;Stabio;TI;2018
843;VERSORGUNG;Stabio;TI;2018
765;SICHERHEIT;Stabio;TI;2018
759;RANG;Estavayer;FR;2018
FR;KANTON;Estavayer;FR;2018
Estavayer;GEMEINDE;Estavayer;FR;2018
396;WOHNEN;Estavayer;FR;2018
633;ARBEITSMARKT;Estavayer;FR;2018
506;BEVÖLKERUNG;Estavayer;FR;2018
694;STEUERBELASTUNG;Estavayer;FR;2018
844;ERREICHBARKEIT;Estavayer;FR;2018
861;VERSORGUNG;Estavayer;FR;2018
711;SICHERHEIT;Estavayer;FR;2018
760;RANG;Diessenhofen;TG;2018
TG;KANTON;Diessenhofen;TG;2018
Diessenhofen;GEMEINDE;Diessenhofen;TG;2018
623;WOHNEN;Diessenhofen;TG;2018
830;ARBEITSMARKT;Diessenhofen;TG;2018
591;BEVÖLKERUNG;Diessenhofen;TG;2018
296;STEUERBELASTUNG;Diessenhofen;TG;2018
696;ERREICHBARKEIT;Diessenhofen;TG;2018
217;VERSORGUNG;Diessenhofen;TG;2018
597;SICHERHEIT;Diessenhofen;TG;2018
761;RANG;Zell (LU);LU;2018
LU;KANTON;Zell (LU);LU;2018
Zell (LU);GEMEINDE;Zell (LU);LU;2018
607;WOHNEN;Zell (LU);LU;2018
739;ARBEITSMARKT;Zell (LU);LU;2018
664;BEVÖLKERUNG;Zell (LU);LU;2018
505;STEUERBELASTUNG;Zell (LU);LU;2018
843;ERREICHBARKEIT;Zell (LU);LU;2018
512;VERSORGUNG;Zell (LU);LU;2018
10;SICHERHEIT;Zell (LU);LU;2018
762;RANG;Hägendorf;SO;2018
SO;KANTON;Hägendorf;SO;2018
Hägendorf;GEMEINDE;Hägendorf;SO;2018
748;WOHNEN;Hägendorf;SO;2018
744;ARBEITSMARKT;Hägendorf;SO;2018
292;BEVÖLKERUNG;Hägendorf;SO;2018
638;STEUERBELASTUNG;Hägendorf;SO;2018
396;ERREICHBARKEIT;Hägendorf;SO;2018
856;VERSORGUNG;Hägendorf;SO;2018
786;SICHERHEIT;Hägendorf;SO;2018
763;RANG;Bellach;SO;2018
SO;KANTON;Bellach;SO;2018
Bellach;GEMEINDE;Bellach;SO;2018
654;WOHNEN;Bellach;SO;2018
829;ARBEITSMARKT;Bellach;SO;2018
844;BEVÖLKERUNG;Bellach;SO;2018
818;STEUERBELASTUNG;Bellach;SO;2018
504;ERREICHBARKEIT;Bellach;SO;2018
913;VERSORGUNG;Bellach;SO;2018
348;SICHERHEIT;Bellach;SO;2018
764;RANG;La Chaux-De-Fonds;NE;2018
NE;KANTON;La Chaux-De-Fonds;NE;2018
La Chaux-De-Fonds;GEMEINDE;La Chaux-De-Fonds;NE;2018
763;WOHNEN;La Chaux-De-Fonds;NE;2018
793;ARBEITSMARKT;La Chaux-De-Fonds;NE;2018
894;BEVÖLKERUNG;La Chaux-De-Fonds;NE;2018
920;STEUERBELASTUNG;La Chaux-De-Fonds;NE;2018
383;ERREICHBARKEIT;La Chaux-De-Fonds;NE;2018
209;VERSORGUNG;La Chaux-De-Fonds;NE;2018
696;SICHERHEIT;La Chaux-De-Fonds;NE;2018
765;RANG;Saint-Léonard;VS;2018
VS;KANTON;Saint-Léonard;VS;2018
Saint-Léonard;GEMEINDE;Saint-Léonard;VS;2018
378;WOHNEN;Saint-Léonard;VS;2018
790;ARBEITSMARKT;Saint-Léonard;VS;2018
661;BEVÖLKERUNG;Saint-Léonard;VS;2018
510;STEUERBELASTUNG;Saint-Léonard;VS;2018
639;ERREICHBARKEIT;Saint-Léonard;VS;2018
871;VERSORGUNG;Saint-Léonard;VS;2018
502;SICHERHEIT;Saint-Léonard;VS;2018
766;RANG;Kerzers;FR;2018
FR;KANTON;Kerzers;FR;2018
Kerzers;GEMEINDE;Kerzers;FR;2018
522;WOHNEN;Kerzers;FR;2018
667;ARBEITSMARKT;Kerzers;FR;2018
650;BEVÖLKERUNG;Kerzers;FR;2018
680;STEUERBELASTUNG;Kerzers;FR;2018
367;ERREICHBARKEIT;Kerzers;FR;2018
461;VERSORGUNG;Kerzers;FR;2018
645;SICHERHEIT;Kerzers;FR;2018
767;RANG;Reichenbach Im Kandertal;BE;2018
BE;KANTON;Reichenbach Im Kandertal;BE;2018
Reichenbach Im Kandertal;GEMEINDE;Reichenbach Im Kandertal;BE;2018
461;WOHNEN;Reichenbach Im Kandertal;BE;2018
577;ARBEITSMARKT;Reichenbach Im Kandertal;BE;2018
686;BEVÖLKERUNG;Reichenbach Im Kandertal;BE;2018
873;STEUERBELASTUNG;Reichenbach Im Kandertal;BE;2018
694;ERREICHBARKEIT;Reichenbach Im Kandertal;BE;2018
86;VERSORGUNG;Reichenbach Im Kandertal;BE;2018
244;SICHERHEIT;Reichenbach Im Kandertal;BE;2018
768;RANG;Riggisberg;BE;2018
BE;KANTON;Riggisberg;BE;2018
Riggisberg;GEMEINDE;Riggisberg;BE;2018
78;WOHNEN;Riggisberg;BE;2018
870;ARBEITSMARKT;Riggisberg;BE;2018
792;BEVÖLKERUNG;Riggisberg;BE;2018
880;STEUERBELASTUNG;Riggisberg;BE;2018
625;ERREICHBARKEIT;Riggisberg;BE;2018
10;VERSORGUNG;Riggisberg;BE;2018
795;SICHERHEIT;Riggisberg;BE;2018
769;RANG;Seftigen;BE;2018
BE;KANTON;Seftigen;BE;2018
Seftigen;GEMEINDE;Seftigen;BE;2018
804;WOHNEN;Seftigen;BE;2018
736;ARBEITSMARKT;Seftigen;BE;2018
837;BEVÖLKERUNG;Seftigen;BE;2018
872;STEUERBELASTUNG;Seftigen;BE;2018
220;ERREICHBARKEIT;Seftigen;BE;2018
691;VERSORGUNG;Seftigen;BE;2018
389;SICHERHEIT;Seftigen;BE;2018
770;RANG;Anniviers;VS;2018
VS;KANTON;Anniviers;VS;2018
Anniviers;GEMEINDE;Anniviers;VS;2018
148;WOHNEN;Anniviers;VS;2018
803;ARBEITSMARKT;Anniviers;VS;2018
296;BEVÖLKERUNG;Anniviers;VS;2018
585;STEUERBELASTUNG;Anniviers;VS;2018
912;ERREICHBARKEIT;Anniviers;VS;2018
11;VERSORGUNG;Anniviers;VS;2018
502;SICHERHEIT;Anniviers;VS;2018
771;RANG;Rickenbach (LU);LU;2018
LU;KANTON;Rickenbach (LU);LU;2018
Rickenbach (LU);GEMEINDE;Rickenbach (LU);LU;2018
627;WOHNEN;Rickenbach (LU);LU;2018
721;ARBEITSMARKT;Rickenbach (LU);LU;2018
287;BEVÖLKERUNG;Rickenbach (LU);LU;2018
543;STEUERBELASTUNG;Rickenbach (LU);LU;2018
861;ERREICHBARKEIT;Rickenbach (LU);LU;2018
769;VERSORGUNG;Rickenbach (LU);LU;2018
73;SICHERHEIT;Rickenbach (LU);LU;2018
772;RANG;Schötz;LU;2018
LU;KANTON;Schötz;LU;2018
Schötz;GEMEINDE;Schötz;LU;2018
657;WOHNEN;Schötz;LU;2018
591;ARBEITSMARKT;Schötz;LU;2018
333;BEVÖLKERUNG;Schötz;LU;2018
579;STEUERBELASTUNG;Schötz;LU;2018
814;ERREICHBARKEIT;Schötz;LU;2018
837;VERSORGUNG;Schötz;LU;2018
10;SICHERHEIT;Schötz;LU;2018
773;RANG;Gontenschwil;AG;2018
AG;KANTON;Gontenschwil;AG;2018
Gontenschwil;GEMEINDE;Gontenschwil;AG;2018
849;WOHNEN;Gontenschwil;AG;2018
825;ARBEITSMARKT;Gontenschwil;AG;2018
730;BEVÖLKERUNG;Gontenschwil;AG;2018
377;STEUERBELASTUNG;Gontenschwil;AG;2018
797;ERREICHBARKEIT;Gontenschwil;AG;2018
264;VERSORGUNG;Gontenschwil;AG;2018
97;SICHERHEIT;Gontenschwil;AG;2018
774;RANG;Selzach;SO;2018
SO;KANTON;Selzach;SO;2018
Selzach;GEMEINDE;Selzach;SO;2018
708;WOHNEN;Selzach;SO;2018
765;ARBEITSMARKT;Selzach;SO;2018
263;BEVÖLKERUNG;Selzach;SO;2018
719;STEUERBELASTUNG;Selzach;SO;2018
456;ERREICHBARKEIT;Selzach;SO;2018
738;VERSORGUNG;Selzach;SO;2018
348;SICHERHEIT;Selzach;SO;2018
775;RANG;Langnau Im Emmental;BE;2018
BE;KANTON;Langnau Im Emmental;BE;2018
Langnau Im Emmental;GEMEINDE;Langnau Im Emmental;BE;2018
741;WOHNEN;Langnau Im Emmental;BE;2018
679;ARBEITSMARKT;Langnau Im Emmental;BE;2018
871;BEVÖLKERUNG;Langnau Im Emmental;BE;2018
894;STEUERBELASTUNG;Langnau Im Emmental;BE;2018
724;ERREICHBARKEIT;Langnau Im Emmental;BE;2018
95;VERSORGUNG;Langnau Im Emmental;BE;2018
273;SICHERHEIT;Langnau Im Emmental;BE;2018
776;RANG;Mels;SG;2018
SG;KANTON;Mels;SG;2018
Mels;GEMEINDE;Mels;SG;2018
441;WOHNEN;Mels;SG;2018
668;ARBEITSMARKT;Mels;SG;2018
744;BEVÖLKERUNG;Mels;SG;2018
591;STEUERBELASTUNG;Mels;SG;2018
831;ERREICHBARKEIT;Mels;SG;2018
795;VERSORGUNG;Mels;SG;2018
445;SICHERHEIT;Mels;SG;2018
777;RANG;Triengen;LU;2018
LU;KANTON;Triengen;LU;2018
Triengen;GEMEINDE;Triengen;LU;2018
510;WOHNEN;Triengen;LU;2018
733;ARBEITSMARKT;Triengen;LU;2018
506;BEVÖLKERUNG;Triengen;LU;2018
326;STEUERBELASTUNG;Triengen;LU;2018
832;ERREICHBARKEIT;Triengen;LU;2018
818;VERSORGUNG;Triengen;LU;2018
73;SICHERHEIT;Triengen;LU;2018
778;RANG;Erstfeld;UR;2018
UR;KANTON;Erstfeld;UR;2018
Erstfeld;GEMEINDE;Erstfeld;UR;2018
737;WOHNEN;Erstfeld;UR;2018
901;ARBEITSMARKT;Erstfeld;UR;2018
902;BEVÖLKERUNG;Erstfeld;UR;2018
238;STEUERBELASTUNG;Erstfeld;UR;2018
878;ERREICHBARKEIT;Erstfeld;UR;2018
268;VERSORGUNG;Erstfeld;UR;2018
150;SICHERHEIT;Erstfeld;UR;2018
778;RANG;Biberist;SO;2018
SO;KANTON;Biberist;SO;2018
Biberist;GEMEINDE;Biberist;SO;2018
588;WOHNEN;Biberist;SO;2018
828;ARBEITSMARKT;Biberist;SO;2018
799;BEVÖLKERUNG;Biberist;SO;2018
832;STEUERBELASTUNG;Biberist;SO;2018
371;ERREICHBARKEIT;Biberist;SO;2018
352;VERSORGUNG;Biberist;SO;2018
213;SICHERHEIT;Biberist;SO;2018
780;RANG;Unterkulm;AG;2018
AG;KANTON;Unterkulm;AG;2018
Unterkulm;GEMEINDE;Unterkulm;AG;2018
855;WOHNEN;Unterkulm;AG;2018
770;ARBEITSMARKT;Unterkulm;AG;2018
779;BEVÖLKERUNG;Unterkulm;AG;2018
426;STEUERBELASTUNG;Unterkulm;AG;2018
749;ERREICHBARKEIT;Unterkulm;AG;2018
510;VERSORGUNG;Unterkulm;AG;2018
97;SICHERHEIT;Unterkulm;AG;2018
781;RANG;Plaffeien;FR;2018
FR;KANTON;Plaffeien;FR;2018
Plaffeien;GEMEINDE;Plaffeien;FR;2018
321;WOHNEN;Plaffeien;FR;2018
731;ARBEITSMARKT;Plaffeien;FR;2018
912;BEVÖLKERUNG;Plaffeien;FR;2018
825;STEUERBELASTUNG;Plaffeien;FR;2018
816;ERREICHBARKEIT;Plaffeien;FR;2018
380;VERSORGUNG;Plaffeien;FR;2018
251;SICHERHEIT;Plaffeien;FR;2018
782;RANG;Ettiswil;LU;2018
LU;KANTON;Ettiswil;LU;2018
Ettiswil;GEMEINDE;Ettiswil;LU;2018
775;WOHNEN;Ettiswil;LU;2018
577;ARBEITSMARKT;Ettiswil;LU;2018
428;BEVÖLKERUNG;Ettiswil;LU;2018
499;STEUERBELASTUNG;Ettiswil;LU;2018
859;ERREICHBARKEIT;Ettiswil;LU;2018
757;VERSORGUNG;Ettiswil;LU;2018
10;SICHERHEIT;Ettiswil;LU;2018
783;RANG;Beringen;SH;2018
SH;KANTON;Beringen;SH;2018
Beringen;GEMEINDE;Beringen;SH;2018
718;WOHNEN;Beringen;SH;2018
725;ARBEITSMARKT;Beringen;SH;2018
346;BEVÖLKERUNG;Beringen;SH;2018
504;STEUERBELASTUNG;Beringen;SH;2018
766;ERREICHBARKEIT;Beringen;SH;2018
580;VERSORGUNG;Beringen;SH;2018
776;SICHERHEIT;Beringen;SH;2018
784;RANG;Trimbach;SO;2018
SO;KANTON;Trimbach;SO;2018
Trimbach;GEMEINDE;Trimbach;SO;2018
813;WOHNEN;Trimbach;SO;2018
896;ARBEITSMARKT;Trimbach;SO;2018
916;BEVÖLKERUNG;Trimbach;SO;2018
832;STEUERBELASTUNG;Trimbach;SO;2018
257;ERREICHBARKEIT;Trimbach;SO;2018
673;VERSORGUNG;Trimbach;SO;2018
186;SICHERHEIT;Trimbach;SO;2018
785;RANG;Balsthal;SO;2018
SO;KANTON;Balsthal;SO;2018
Balsthal;GEMEINDE;Balsthal;SO;2018
768;WOHNEN;Balsthal;SO;2018
736;ARBEITSMARKT;Balsthal;SO;2018
672;BEVÖLKERUNG;Balsthal;SO;2018
846;STEUERBELASTUNG;Balsthal;SO;2018
792;ERREICHBARKEIT;Balsthal;SO;2018
363;VERSORGUNG;Balsthal;SO;2018
455;SICHERHEIT;Balsthal;SO;2018
786;RANG;Delémont;JU;2018
JU;KANTON;Delémont;JU;2018
Delémont;GEMEINDE;Delémont;JU;2018
573;WOHNEN;Delémont;JU;2018
855;ARBEITSMARKT;Delémont;JU;2018
797;BEVÖLKERUNG;Delémont;JU;2018
784;STEUERBELASTUNG;Delémont;JU;2018
132;ERREICHBARKEIT;Delémont;JU;2018
51;VERSORGUNG;Delémont;JU;2018
566;SICHERHEIT;Delémont;JU;2018
787;RANG;Serravalle;TI;2018
TI;KANTON;Serravalle;TI;2018
Serravalle;GEMEINDE;Serravalle;TI;2018
641;WOHNEN;Serravalle;TI;2018
588;ARBEITSMARKT;Serravalle;TI;2018
859;BEVÖLKERUNG;Serravalle;TI;2018
344;STEUERBELASTUNG;Serravalle;TI;2018
845;ERREICHBARKEIT;Serravalle;TI;2018
202;VERSORGUNG;Serravalle;TI;2018
176;SICHERHEIT;Serravalle;TI;2018
788;RANG;Adelboden;BE;2018
BE;KANTON;Adelboden;BE;2018
Adelboden;GEMEINDE;Adelboden;BE;2018
426;WOHNEN;Adelboden;BE;2018
810;ARBEITSMARKT;Adelboden;BE;2018
760;BEVÖLKERUNG;Adelboden;BE;2018
908;STEUERBELASTUNG;Adelboden;BE;2018
898;ERREICHBARKEIT;Adelboden;BE;2018
19;VERSORGUNG;Adelboden;BE;2018
244;SICHERHEIT;Adelboden;BE;2018
789;RANG;Martigny-Combe;VS;2018
VS;KANTON;Martigny-Combe;VS;2018
Martigny-Combe;GEMEINDE;Martigny-Combe;VS;2018
125;WOHNEN;Martigny-Combe;VS;2018
698;ARBEITSMARKT;Martigny-Combe;VS;2018
825;BEVÖLKERUNG;Martigny-Combe;VS;2018
327;STEUERBELASTUNG;Martigny-Combe;VS;2018
554;ERREICHBARKEIT;Martigny-Combe;VS;2018
550;VERSORGUNG;Martigny-Combe;VS;2018
522;SICHERHEIT;Martigny-Combe;VS;2018
790;RANG;Orsières;VS;2018
VS;KANTON;Orsières;VS;2018
Orsières;GEMEINDE;Orsières;VS;2018
358;WOHNEN;Orsières;VS;2018
699;ARBEITSMARKT;Orsières;VS;2018
449;BEVÖLKERUNG;Orsières;VS;2018
536;STEUERBELASTUNG;Orsières;VS;2018
875;ERREICHBARKEIT;Orsières;VS;2018
25;VERSORGUNG;Orsières;VS;2018
578;SICHERHEIT;Orsières;VS;2018
791;RANG;Worben;BE;2018
BE;KANTON;Worben;BE;2018
Worben;GEMEINDE;Worben;BE;2018
670;WOHNEN;Worben;BE;2018
906;ARBEITSMARKT;Worben;BE;2018
835;BEVÖLKERUNG;Worben;BE;2018
788;STEUERBELASTUNG;Worben;BE;2018
131;ERREICHBARKEIT;Worben;BE;2018
863;VERSORGUNG;Worben;BE;2018
213;SICHERHEIT;Worben;BE;2018
792;RANG;Lützelflüh;BE;2018
BE;KANTON;Lützelflüh;BE;2018
Lützelflüh;GEMEINDE;Lützelflüh;BE;2018
787;WOHNEN;Lützelflüh;BE;2018
749;ARBEITSMARKT;Lützelflüh;BE;2018
900;BEVÖLKERUNG;Lützelflüh;BE;2018
877;STEUERBELASTUNG;Lützelflüh;BE;2018
492;ERREICHBARKEIT;Lützelflüh;BE;2018
610;VERSORGUNG;Lützelflüh;BE;2018
273;SICHERHEIT;Lützelflüh;BE;2018
793;RANG;Bettlach;SO;2018
SO;KANTON;Bettlach;SO;2018
Bettlach;GEMEINDE;Bettlach;SO;2018
769;WOHNEN;Bettlach;SO;2018
879;ARBEITSMARKT;Bettlach;SO;2018
579;BEVÖLKERUNG;Bettlach;SO;2018
594;STEUERBELASTUNG;Bettlach;SO;2018
395;ERREICHBARKEIT;Bettlach;SO;2018
824;VERSORGUNG;Bettlach;SO;2018
348;SICHERHEIT;Bettlach;SO;2018
793;RANG;Bütschwil-Ganterschwil;SG;2018
SG;KANTON;Bütschwil-Ganterschwil;SG;2018
Bütschwil-Ganterschwil;GEMEINDE;Bütschwil-Ganterschwil;SG;2018
417;WOHNEN;Bütschwil-Ganterschwil;SG;2018
835;ARBEITSMARKT;Bütschwil-Ganterschwil;SG;2018
557;BEVÖLKERUNG;Bütschwil-Ganterschwil;SG;2018
620;STEUERBELASTUNG;Bütschwil-Ganterschwil;SG;2018
756;ERREICHBARKEIT;Bütschwil-Ganterschwil;SG;2018
421;VERSORGUNG;Bütschwil-Ganterschwil;SG;2018
89;SICHERHEIT;Bütschwil-Ganterschwil;SG;2018
795;RANG;Wildhaus-Alt St. Johann;SG;2018
SG;KANTON;Wildhaus-Alt St. Johann;SG;2018
Wildhaus-Alt St. Johann;GEMEINDE;Wildhaus-Alt St. Johann;SG;2018
86;WOHNEN;Wildhaus-Alt St. Johann;SG;2018
910;ARBEITSMARKT;Wildhaus-Alt St. Johann;SG;2018
718;BEVÖLKERUNG;Wildhaus-Alt St. Johann;SG;2018
721;STEUERBELASTUNG;Wildhaus-Alt St. Johann;SG;2018
886;ERREICHBARKEIT;Wildhaus-Alt St. Johann;SG;2018
56;VERSORGUNG;Wildhaus-Alt St. Johann;SG;2018
89;SICHERHEIT;Wildhaus-Alt St. Johann;SG;2018
796;RANG;Oftringen;AG;2018
AG;KANTON;Oftringen;AG;2018
Oftringen;GEMEINDE;Oftringen;AG;2018
628;WOHNEN;Oftringen;AG;2018
842;ARBEITSMARKT;Oftringen;AG;2018
763;BEVÖLKERUNG;Oftringen;AG;2018
426;STEUERBELASTUNG;Oftringen;AG;2018
309;ERREICHBARKEIT;Oftringen;AG;2018
805;VERSORGUNG;Oftringen;AG;2018
409;SICHERHEIT;Oftringen;AG;2018
797;RANG;Montagny (FR);FR;2018
FR;KANTON;Montagny (FR);FR;2018
Montagny (FR);GEMEINDE;Montagny (FR);FR;2018
752;WOHNEN;Montagny (FR);FR;2018
602;ARBEITSMARKT;Montagny (FR);FR;2018
271;BEVÖLKERUNG;Montagny (FR);FR;2018
670;STEUERBELASTUNG;Montagny (FR);FR;2018
734;ERREICHBARKEIT;Montagny (FR);FR;2018
860;VERSORGUNG;Montagny (FR);FR;2018
711;SICHERHEIT;Montagny (FR);FR;2018
798;RANG;Sainte-Croix;VD;2018
VD;KANTON;Sainte-Croix;VD;2018
Sainte-Croix;GEMEINDE;Sainte-Croix;VD;2018
335;WOHNEN;Sainte-Croix;VD;2018
861;ARBEITSMARKT;Sainte-Croix;VD;2018
884;BEVÖLKERUNG;Sainte-Croix;VD;2018
714;STEUERBELASTUNG;Sainte-Croix;VD;2018
835;ERREICHBARKEIT;Sainte-Croix;VD;2018
77;VERSORGUNG;Sainte-Croix;VD;2018
856;SICHERHEIT;Sainte-Croix;VD;2018
799;RANG;Sennwald;SG;2018
SG;KANTON;Sennwald;SG;2018
Sennwald;GEMEINDE;Sennwald;SG;2018
795;WOHNEN;Sennwald;SG;2018
690;ARBEITSMARKT;Sennwald;SG;2018
531;BEVÖLKERUNG;Sennwald;SG;2018
495;STEUERBELASTUNG;Sennwald;SG;2018
786;ERREICHBARKEIT;Sennwald;SG;2018
727;VERSORGUNG;Sennwald;SG;2018
560;SICHERHEIT;Sennwald;SG;2018
800;RANG;Heimberg;BE;2018
BE;KANTON;Heimberg;BE;2018
Heimberg;GEMEINDE;Heimberg;BE;2018
832;WOHNEN;Heimberg;BE;2018
863;ARBEITSMARKT;Heimberg;BE;2018
880;BEVÖLKERUNG;Heimberg;BE;2018
740;STEUERBELASTUNG;Heimberg;BE;2018
143;ERREICHBARKEIT;Heimberg;BE;2018
501;VERSORGUNG;Heimberg;BE;2018
389;SICHERHEIT;Heimberg;BE;2018
801;RANG;Wangen Bei Olten;SO;2018
SO;KANTON;Wangen Bei Olten;SO;2018
Wangen Bei Olten;GEMEINDE;Wangen Bei Olten;SO;2018
410;WOHNEN;Wangen Bei Olten;SO;2018
871;ARBEITSMARKT;Wangen Bei Olten;SO;2018
623;BEVÖLKERUNG;Wangen Bei Olten;SO;2018
781;STEUERBELASTUNG;Wangen Bei Olten;SO;2018
267;ERREICHBARKEIT;Wangen Bei Olten;SO;2018
661;VERSORGUNG;Wangen Bei Olten;SO;2018
786;SICHERHEIT;Wangen Bei Olten;SO;2018
802;RANG;Leuk;VS;2018
VS;KANTON;Leuk;VS;2018
Leuk;GEMEINDE;Leuk;VS;2018
33;WOHNEN;Leuk;VS;2018
875;ARBEITSMARKT;Leuk;VS;2018
671;BEVÖLKERUNG;Leuk;VS;2018
605;STEUERBELASTUNG;Leuk;VS;2018
865;ERREICHBARKEIT;Leuk;VS;2018
372;VERSORGUNG;Leuk;VS;2018
198;SICHERHEIT;Leuk;VS;2018
802;RANG;Val-De-Charmey;FR;2018
FR;KANTON;Val-De-Charmey;FR;2018
Val-De-Charmey;GEMEINDE;Val-De-Charmey;FR;2018
597;WOHNEN;Val-De-Charmey;FR;2018
540;ARBEITSMARKT;Val-De-Charmey;FR;2018
330;BEVÖLKERUNG;Val-De-Charmey;FR;2018
771;STEUERBELASTUNG;Val-De-Charmey;FR;2018
867;ERREICHBARKEIT;Val-De-Charmey;FR;2018
449;VERSORGUNG;Val-De-Charmey;FR;2018
737;SICHERHEIT;Val-De-Charmey;FR;2018
804;RANG;Alterswil;FR;2018
FR;KANTON;Alterswil;FR;2018
Alterswil;GEMEINDE;Alterswil;FR;2018
147;WOHNEN;Alterswil;FR;2018
887;ARBEITSMARKT;Alterswil;FR;2018
709;BEVÖLKERUNG;Alterswil;FR;2018
639;STEUERBELASTUNG;Alterswil;FR;2018
